100,200,300,400,500,600,700,800,900,1000
0.25390005111694336,0.15785503387451172,0.16398096084594727,0.18022513389587402,0.2977936267852783,0.25547313690185547,0.26420092582702637,0.30552005767822266,0.3443288803100586,0.3790290355682373
0.10332083702087402,0.11610698699951172,0.1788771152496338,0.15812110900878906,0.20586490631103516,0.2152729034423828,0.2689239978790283,0.27567625045776367,0.3218832015991211,0.3559701442718506
0.09687423706054688,0.1267080307006836,0.1388840675354004,0.15874004364013672,0.18177199363708496,0.21270990371704102,0.24512815475463867,0.2998020648956299,0.35102295875549316,0.38958215713500977
0.09656906127929688,0.1329331398010254,0.13810467720031738,0.15614891052246094,0.18274879455566406,0.21144485473632812,0.2395031452178955,0.27776288986206055,0.328171968460083,0.3599071502685547
0.09629178047180176,0.11524415016174316,0.13386869430541992,0.18442988395690918,0.18253517150878906,0.21300101280212402,0.23930811882019043,0.273637056350708,0.33840394020080566,0.3571498394012451
0.10177826881408691,0.11518621444702148,0.1352701187133789,0.16150927543640137,0.1793959140777588,0.2474820613861084,0.2639009952545166,0.2702820301055908,0.3237590789794922,0.3577399253845215
0.1352541446685791,0.11911797523498535,0.1572589874267578,0.16092610359191895,0.1820998191833496,0.21463799476623535,0.24231290817260742,0.29668140411376953,0.35690808296203613,0.3901219367980957
0.12854599952697754,0.11763787269592285,0.13516592979431152,0.1590259075164795,0.20509815216064453,0.21075820922851562,0.24399113655090332,0.27651000022888184,0.3257741928100586,0.3587191104888916
0.11057376861572266,0.11708307266235352,0.13631319999694824,0.1600940227508545,0.18072891235351562,0.21333622932434082,0.23874521255493164,0.2760000228881836,0.3210921287536621,0.35514307022094727
0.09770607948303223,0.11551475524902344,0.1369330883026123,0.1580653190612793,0.1836540699005127,0.2192089557647705,0.2661707401275635,0.28572607040405273,0.32173585891723633,0.3547389507293701
0.0967397689819336,0.11568522453308105,0.13614892959594727,0.17997288703918457,0.18410396575927734,0.21328115463256836,0.24080491065979004,0.5204942226409912,0.36751604080200195,0.38909006118774414
0.09978985786437988,0.1163029670715332,0.13593196868896484,0.16263794898986816,0.18159103393554688,0.2501997947692871,0.24079370498657227,0.27375006675720215,0.33421897888183594,0.36072707176208496
0.11058282852172852,0.11643123626708984,0.13492512702941895,0.16200923919677734,0.1785268783569336,0.2147679328918457,0.23717379570007324,0.2713050842285156,0.3217792510986328,0.3567197322845459
0.10566401481628418,0.11712884902954102,0.1548600196838379,0.15957212448120117,0.2074289321899414,0.21683788299560547,0.2574801445007324,0.26990485191345215,0.3203849792480469,0.35164690017700195
0.09626388549804688,0.11392569541931152,0.13680696487426758,0.1581270694732666,0.1808030605316162,0.21267414093017578,0.24047493934631348,0.3003730773925781,0.3525359630584717,0.39162182807922363
0.09679508209228516,0.13938474655151367,0.13969707489013672,0.15861296653747559,0.18276715278625488,0.212982177734375,0.24417901039123535,0.2792680263519287,0.3288130760192871,0.36055994033813477
